H+ + H(1s) --> H(n=3) + H+
X = Energy (eV),Y = Cross section (cm2)
4.000000e+04,1.380000e-17
5.000000e+04,7.100000e-18
6.000000e+04,3.910000e-18
7.000000e+04,2.280000e-18
8.000000e+04,1.390000e-18
9.000000e+04,8.800000e-19
1.000000e+05,5.770000e-19
1.250000e+05,2.260000e-19
1.500000e+05,1.010000e-19
2.000000e+05,2.030000e-20
3.000000e+05,2.910000e-21
4.000000e+05,6.880000e-22
5.000000e+05,2.180000e-22
6.000000e+05,8.380000e-23
7.000000e+05,3.690000e-23
8.000000e+05,1.810000e-23
9.000000e+05,9.550000e-24
1.000000e+06,5.390000e-24
2.000000e+06,1.160000e-25
3.000000e+06,1.190000e-26
4.000000e+06,2.330000e-27
5.000000e+06,6.530000e-28
6.000000e+06,2.300000e-28
7.000000e+06,9.540000e-29
8.000000e+06,4.440000e-29
9.000000e+06,2.260000e-29
1.000000e+07,1.230000e-29
